"retweeter","retweeted"
339118511,813286
882227461,813286
612101046,813286
33675438,813286
294762906,813286
834672494,482546241
1513877018,813286
31996345,813286
27295781,813286
18556336,121616820
234563901,813286
614472025,813286
51932492,813286
928873704,813286
935785465,813286
71739271,813286
39607221,242986849
249674000,813286
1601667374,813286
91734908,76688036
2307489776,813286
2307526921,813286
1484404981,813286
301385378,813286
125632328,43963249
316891698,813286
2294125292,813286
1576674638,813286
783073308,51228973
10429722,51228973
40297020,514701431
736414514,813286
102861143,813286
1973766596,813286
326924658,813286
520627797,813286
360557030,813286
1183929852,235708122
20097756,813286
16088544,729204392
99647967,813286
141009737,18294521
16088544,105412863
2202334530,813286
1932877118,813286
928349317,813286
78749623,813286
1600076694,813286
561161630,813286
329267108,813286
161813238,813286
226173071,813286
24961429,813286
148643606,813286
347597456,962967468
18852681,30313925
18603441,813286
361543110,75052666
52887378,813286
353221801,813286
33088543,813286
2193588835,813286
339686238,73416019
148634330,813286
1212775052,813286
1169406264,813286
1963716145,813286
185498724,813286
727712810,813286
191622450,813286
317497628,293724732
41530865,813286
2176479703,813286
2165667973,301215172
1444090075,281033838
247101242,813286
1935732793,128278593
86608249,813286
510120656,26399354
302337480,813286
38502411,597621856
16260659,51228973
1053392137,813286
93521636,813286
521979902,813286
2191461330,1452324024
325120442,16789970
435388517,813286
63462367,813286
232914892,813286
1418994913,813286
399150174,174909205
1208905916,813286
15667802,2332854517
221968233,813286
50194364,813286
348063137,76688036
1638966067,813286
21624557,302302375
380165948,813286
2350070879,813286
89167642,15335534
2220664866,813286
1638966067,813286
104058771,1176753902
299223028,10069612
419221106,813286
1272997297,813286
792183967,813286
47857269,813286
562505400,813286
105004195,813286
2254053360,813286
1152025484,813286
613988694,312108472
740628704,813286
1000692884,813286
2152775228,813286
394534322,109302759
312108472,2332854517
2165667973,2273350464
1589837022,813286
109278995,813286
15529625,813286
253340432,390103810
16207883,813286
215889005,813286
2342933909,813286
305614280,43963249
631548298,18294521
198305918,399150174
828171902,1452324024
384614778,388657909
308743028,115733549
2180384294,75052666
23664678,813286
438057511,813286
1711185464,29271039
1262362578,115733549
1596711410,18294521
2282990761,2348509782
429330609,813286
14706893,813286
93002841,813286
104058771,1688007007
2282990761,2345536889
2282990761,1886186202
2282990761,2172582158
2282990761,2344303468
2282990761,2260290749
2282990761,2260318960
78599720,2316050526
263835265,18294521
481315458,43963249
1920394322,813286
539905146,813286
911242675,813286
1628598990,813286
171535551,813286
2332776720,813286
630252028,813286
104058771,29271039
1034168538,813286
16522352,729204392
343121093,21156659
2235165404,813286
41205597,813286
325120442,2316050526
370231324,813286
121794452,147580943
414402577,813286
20560272,813286
1497177835,813286
1321118635,813286
161044707,813286
1340898499,813286
768138954,813286
2310672416,14730894
865798970,14730894
516995660,2241089929
815512886,813286
394993996,813286
531816202,813286
2185845936,813286
1488344690,813286
1230612018,813286
57987097,29271039
78144891,813286
312108472,76688036
456213616,813286
37002670,18294521
2165667973,76692861
157057225,813286
30240094,813286
507825645,2348509782
318743922,813286
17211727,76688036
2272582550,813286
507825645,2345536889
507825645,1886186202
507825645,2172582158
507825645,2344303468
482719946,813286
507825645,2260290749
507825645,2260318960
96433353,813286
463872178,29271039
238777453,813286
185289508,390103810
2195601843,813286
567655787,813286
2156031224,813286
131837041,813286
24460492,2332854517
497404220,367220244
2294420990,813286
415868407,813286
356570176,813286
24460492,597621856
312108472,729204392
73729198,813286
25150877,813286
24735229,78419512
105412863,25324805
254274052,813286
2295216380,813286
2336358215,813286
391529784,18294521
1852564915,174909205
441180524,813286
919809733,813286
432040626,813286
866808134,78419512
126145029,813286
717820492,813286
1319382848,813286
534466268,390103810
496679549,813286
57987097,21614386
45822092,813286
996099152,102488708
1509880105,813286
44792979,813286
312108472,1242401449
549784234,813286
171413743,2241089929
135640858,813286
2163730429,209809522
1320902186,813286
2165667973,45131693
1852564915,2241089929
123642881,18030431
36658502,248735463
1978872415,813286
2274974018,2348509782
352476105,813286
701562512,813286
267861575,813286
2253178232,18294521
55275470,813286
2274974018,2345536889
2274974018,1886186202
2167114808,813286
2274974018,2172582158
2274974018,2344303468
312108472,174909205
2274974018,2260290749
2274974018,2260318960
451380911,813286
569097453,813286
351430615,813286
2248087794,813286
281165037,813286
83227484,813286
895884583,813286
84144757,813286
33438847,813286
2265999456,813286
261927509,43963249
564329943,76688036
408692988,813286
160647238,14730894
38333772,78419512
1852564915,399150174
349464798,813286
1088782194,813286
987256874,390103810
50123397,813286
301137504,813286
1602644581,813286
2153438805,813286
735324144,813286
50804440,813286
2185216766,813286
170665111,813286
472699896,813286
2165667973,1909391822
2349442179,813286
254893923,553713584
24460492,447552068
394141049,813286
312108472,2241089929
2347880389,76688036
216708751,1452324024
328811008,312108472
945750156,813286
57832677,813286
24218076,813286
24460492,1700155124
2336033535,813286
391562379,75052666
328811008,78671324
322960462,813286
181676987,813286
193176458,813286
1419778596,813286
365826006,813286
356485445,401090263
2352289135,813286
369830817,813286
37682905,813286
328811008,2332854517
1337452386,1934770050
91734908,50482949
863194272,2239987934
1283969534,813286
361010987,813286
26385394,813286
599754217,813286
2261633764,813286
735907213,813286
462571683,813286
129030683,1529179471
312108472,729204392
427168299,121616820
933401677,813286
705290695,813286
427168299,393469195
133538793,813286
16522352,25324805
2340489540,30313925
2334610020,813286
1978249892,813286
232579939,813286
108785681,813286
16522352,450383427
34037987,813286
15044098,813286
16522352,1242401449
91131815,377583915
141668829,813286
232579939,30313925
2336285155,813286
2279983790,813286
30085505,147580943
578378635,813286
13493302,14240875
16522352,25324805
154693477,1934770050
785322296,813286
232579939,813286
506625442,813286
367632903,18294521
27744959,813286
450364068,813286
53620647,813286
32912237,813286
232579939,30313925
220595687,14240875
450364068,813286
536907138,813286
344569717,813286
430290997,813286
105412863,25324805
1665264870,813286
110970267,813286
105412863,25324805
861278240,813286
109350515,94342002
2344888565,813286
16522352,105412863
45199279,813286
289836894,41410702
16072199,15554922
2231860447,30313925
16522352,25324805
289752625,41410702
1575833275,813286
78599720,1090797054
65656355,14240875
76396818,813286
491941730,813286
589352994,41410702
26661050,813286
32325119,813286
857258000,813286
386313872,14730894
367588981,813286
226698516,813286
277228550,813286
1409312646,813286
261551535,813286
2231860447,55133916
2339874546,813286
59633606,813286
797088822,94342002
1434131484,813286
433955430,813286
360054481,22253744
1905381300,813286
276664543,813286
1651294297,813286
353502013,813286
22253744,292082175
1066204172,41410702
68519764,813286
36499168,18294521
843638970,813286
1075024710,813286
126145029,312108472
27649069,20809073
761741244,2234443934
103105832,813286
1223508740,813286
173313447,813286
2346301501,813286
132939320,813286
159759703,813286
221974406,813286
176546077,16667912
760236889,813286
777535802,813286
2163321978,20809073
134019092,14240875
1343313432,813286
110970267,813286
234175396,813286
490933571,813286
110970267,813286
1418835816,813286
2345922271,76688036
419148362,813286
1590551922,813286
2345922271,69218324
45975659,813286
2180807856,813286
32304495,813286
177126106,393469195
445268051,50486198
2345922271,76692861
630283277,813286
352665889,813286
2345922271,78419512
28846482,2316050526
1668016910,813286
2345922271,76688036
1512249986,813286
158960835,553713584
399638638,20809073
300979111,813286
6214082,813286
320776599,813286
323211718,41410702
1561908901,41410702
21426342,169245808
229858855,813286
487770873,813286
1302093284,813286
2183521736,813286
562395756,17847906
885755958,813286
784971582,50482949
588532665,41410702
61735353,14730894
113452733,813286
371005694,813286
885755958,31465427
546886420,41410702
2345922271,32708979
1713615186,813286
337722792,813286
50924919,813286
120244621,813286
105216684,41410702
414120202,813286
24650230,813286
990493550,813286
129636431,813286
2345922271,76688036
1092417156,813286
2345922271,76692861
477828644,813286
37296583,813286
2345922271,78419512
15667802,2329301310
1444313197,41410702
2345922271,78419512
1739493410,813286
2345922271,76376525
980758976,813286
33939816,41410702
2345922271,69218324
1978335246,813286
36337624,813286
189257758,813286
440788331,813286
1724242170,813286
133496420,2329301310
565299741,813286
28877368,813286
2319290462,813286
235279305,813286
116954738,813286
2294193683,813286
37870726,813286
2275350386,50482949
120102008,813286
2303874321,30313925
34451596,248735463
291929613,813286
16800871,813286
1478519875,813286
18141544,813286
160986540,813286
111454774,813286
500492737,813286
822715519,813286
325120442,2329301310
849549079,813286
397554440,813286
2351866338,813286
2343227005,813286
1296438762,813286
2345922271,76376525
95013494,813286
299499246,813286
885535057,813286
18967647,813286
14819149,813286
2345922271,76688036
915513949,41410702
391562379,75052666
2345922271,32708979
289431321,813286
167634256,51228973
26049757,813286
808202630,813286
26438715,813286
365239637,2344303468
32365573,169245808
358104152,813286
361543110,75052666
7026862,813286
583698807,813286
2345922271,32708979
99834090,813286
2276680404,813286
1852564915,2329301310
2345922271,76692861
2345922271,76688036
22058266,1688007007
1952769368,813286
34016060,813286
1677274381,32708979
375405313,312108472
2345922271,76376525
2332141717,59609288
1760047405,813286
17264634,50482949
111212622,813286
2275195480,1090797054
61043166,813286
2332141717,59609288
1208711263,813286
261510236,813286
1069927308,813286
191102931,813286
299141863,75052666
22058266,76688036
2345922271,76688036
51330975,813286
962341452,813286
22058266,514701431
2263019395,813286
1835521146,813286
719083443,813286
22211967,813286
2345922271,15667802
452881232,813286
2345922271,76692861
2181122886,813286
337722792,813286
23139058,813286
972996830,813286
2345922271,76688036
252365580,813286
510303841,14240875
22058266,133078285
1575545688,2241089929
300943753,813286
945651312,813286
105412863,16789970
258583045,813286
22058266,76688036
329918977,813286
105412863,113420831
1110703981,813286
22058266,76688036
2331200319,813286
40526563,30313925
2345922271,76688036
63770391,90694084
453306208,356359379
453306208,356359379
1651098120,51228973
2345922271,78419512
302946875,813286
22058266,260495988
453306208,356359379
366755475,813286
993159638,813286
301488549,553713584
36690468,813286
223819110,18294521
263721156,813286
2311977826,813286
2332884973,813286
869023470,813286
68623070,813286
366854822,2329301310
1533194196,813286
22058266,260495988
2248241131,813286
851915298,2309823274
263721156,813286
2191079254,813286
498197198,32708979
16533820,76771090
82263432,813286
385795310,813286
2279792244,469194846
819972656,75052666
16533820,76771090
304654613,813286
55425945,813286
534908833,813286
2243078726,813286
223819110,18294521
16533820,76771090
1132538462,813286
2332003986,76771090
1631781469,813286
222288863,813286
162674848,813286
927633618,813286
76280043,59274071
256671170,41410702
531565758,792155928
494579204,813286
74841347,531558027
344140315,30313925
278692762,813286
16533820,165071554
397717785,813286
493278201,76771090
109859692,813286
110776519,460851699
2213123562,813286
981941550,813286
344140315,16789970
26504239,41410702
110776519,393469195
1253483762,813286
430212767,220615738
981941550,30313925
834370586,76771090
139954456,76771090
981941550,813286
117768752,813286
301811904,813286
15667802,21614386
100005598,813286
226803756,813286
355470606,75052666
1852564915,21614386
24622278,813286
41743782,813286
557322775,14240875
1575545688,2332854517
29542988,75052666
2314308354,813286
933297248,813286
2310660559,2345536889
2310660559,1886186202
2310660559,2172582158
1765718371,14240875
16331717,813286
765763200,355470606
754416690,21614386
2310660559,2344303468
23732681,75052666
2310660559,2260290749
2310660559,2260318960
347376709,813286
380703912,75052666
1289831683,813286
21718139,813286
187815208,813286
139954456,76771090
593981137,813286
66186915,813286
836484679,12144232
536269128,813286
244648691,41410702
893795888,813286
940073773,813286
124132160,30313925
1861740212,813286
2324813159,813286
301623378,813286
528919344,813286
191463695,50482949
205971284,76771090
2320153800,813286
91734908,32708979
765763200,408969092
1538995524,813286
750029058,453319164
2252398055,2172582158
365245589,813286
296608118,16789970
82533658,813286
22989853,1571239068
39424975,813286
980320680,813286
922360063,356359379
476291254,813286
2155242431,2348509782
346569284,10069612
16485255,792155928
922360063,356359379
231720660,864896366
2155242431,2345536889
2155242431,1886186202
2155242431,2172582158
2155242431,2344303468
269930267,2332854517
274620971,78599720
2155242431,2260290749
2155242431,2260318960
18993533,813286
704296004,813286
1885478954,813286
2351080010,813286
129290445,813286
269091133,813286
32708979,29271039
1881871412,813286
2238088538,813286
122567822,10069612
1453523078,813286
2323118522,813286
836484679,19806962
60587162,813286
22206669,813286
798873330,813286
829762466,21614386
562427814,813286
185682049,813286
269992592,31122582
47431797,16789970
17027421,14240875
319777415,75052666
215447450,813286
822762042,813286
271030180,43963249
1679822287,2348509782
139954456,75052666
1104498614,1571239068
1679822287,2345536889
1679822287,1886186202
1679822287,2172582158
1679822287,2344303468
1679822287,2260290749
1679822287,2260318960
23147124,21614386
1696978520,29271039
1517157650,43963249
1301124656,76771090
399995031,813286
253187167,43963249
1648793936,813286
2350748178,813286
33407793,30313925
69058834,43963249
284893786,21614386
270474413,26519763
2345922271,1325775115
327754644,813286
2345922271,1325775115
2345922271,1325775115
173615746,813286
30030404,31122582
348514368,390103810
26055580,248735463
16179517,16789970
26481917,813286
348514368,390103810
23147124,32708979
788137608,30313925
2345922271,1325775115
51827732,133327869
2347273989,813286
30286958,813286
165801681,813286
2345922271,1325775115
840855829,312108472
189929365,813286
2194162898,312108472
271030180,492702318
840855829,312108472
2345395972,813286
840855829,312108472
874717056,813286
47437966,21614386
104296928,813286
47437966,29271039
43451286,813286
2267561629,312108472
269041241,813286
2166629891,813286
28402392,813286
2342058062,813286
2304728887,813286
18302583,813286
23147124,29271039
720833714,813286
840855829,312108472
181835231,538705816
840855829,312108472
21233661,813286
1516063496,792155928
1453523078,813286
557294680,813286
840855829,312108472
840855829,312108472
62927919,813286
1122139278,32708979
17215790,21614386
282930778,813286
2345922271,1325775115
1163873018,16789970
299141863,21614386
558293436,492702318
545404284,813286
388022914,582438876
1328123112,21899643
1122139278,32708979
1396939398,531558027
2288149461,29271039
320027703,2350722908
1122139278,32708979
1122139278,15667802
2334210152,813286
1036457845,2348509782
226753401,12144232
76837704,813286
2349120248,813286
532787964,813286
1122139278,15764644
182609429,813286
1122139278,32708979
2345922271,87250241
1946498964,813286
392154554,813286
517784968,460851699
2331592722,813286
366435041,312108472
147642363,813286
6148562,813286
17235133,813286
2345922271,78671324
203038469,813286
414463478,75052666
714959053,355470606
1122139278,32708979
22738037,813286
379767285,531565758
2275531998,2348509782
368541992,813286
1405337395,1055685948
49422656,59274071
25489512,813286
2275531998,2345536889
2275531998,1886186202
2275531998,2172582158
2275531998,2344303468
1071114618,813286
2275531998,2260290749
2275531998,2260318960
1375410534,174909205
23147124,32708979
2162433726,813286
49422656,2329301310
764885102,813286
144688094,813286
1575545688,2329301310
2345922271,76688036
78599720,2332160507
17638833,813286
366374544,16535694
2345922271,76688036
23147124,32708979
2272531993,1055685948
23147124,15764644
23147124,15667802
829762466,959596692
116525613,813286
2345922271,76688036
145343338,813286
67251614,813286
241804552,813286
16522352,1650682669
2275195480,2332160507
121206061,813286
2350731008,813286
16522352,1325775115
2309326490,813286
135191649,959596692
212763970,813286
24023991,21614386
1380026636,813286
353493260,813286
1122139278,21614386
16522352,1325775115
2303923430,2348509782
75831074,147580943
16522352,1325775115
372060093,813286
33958290,848944992
59985899,42716568
2303923430,2345536889
2303923430,1886186202
2303923430,2172582158
1122139278,29271039
2303923430,2344303468
2303923430,2260290749
2303923430,2260318960
60120512,813286
16522352,1325775115
1912643126,813286
114849453,813286
104236061,813286
2260039854,813286
1122139278,514701431
16522352,105412863
2261597035,75052666
1122139278,514701431
1575545688,75052666
168834605,813286
2297635931,813286
634107439,813286
16522352,1325775115
59985899,2242938439
709897303,813286
325763074,813286
719080742,813286
16088544,1325775115
590330725,959596692
2345922271,1473612187
88992215,813286
2342040867,813286
2170976839,813286
325123489,813286
16522352,1650682669
122837861,813286
2345922271,366755475
379767285,393469195
34357300,813286
344140315,318518392
2345922271,76376525
16088544,1650682669
1559708150,480537813
16088544,1650682669
195938392,813286
874102244,18030431
2288149461,514701431
19687975,959596692
271030180,76059158
874216795,813286
40268313,813286
16088544,1325775115
201397288,813286
16088544,1325775115
515643079,813286
19315260,393469195
191463695,21614386
22228637,76059158
16088544,1325775115
2267207634,43963249
16088544,1325775115
724732849,337785530
1575545688,21614386
418421014,76771090
16088544,105412863
1029941184,813286
32064074,813286
16088544,1650682669
3669591,813286
707037423,813286
16088544,1325775115
39143879,813286
290231081,813286
16088544,1325775115
418421014,76771090
281813715,813286
2318657632,384913290
92459327,813286
16088544,105412863
792633486,813286
16088544,25324805
415644364,813286
21357477,813286
472192673,813286
115252678,813286
2186328654,813286
22736954,813286
264731479,813286
495368625,1473612187
98661711,50482949
495368625,366755475
727461091,30313925
2302702209,2348509782
21681156,813286
2302702209,2345536889
2302702209,1886186202
2302702209,2172582158
2302702209,2344303468
2302702209,2260290749
2302702209,2260318960
154655862,813286
155607713,531565758
2305138039,813286
2341838558,101002059
1884741204,813286
24461011,14367751
1711185464,514701431
58915222,813286
202258974,813286
219410535,813286
603941509,813286
561659696,251324779
727461091,813286
23008665,26199079
2185559940,34617916
316137571,813286
314356709,78419512
2199342261,813286
78599720,2332160507
794037386,76692861
1872528726,14367751
1247419790,813286
307966916,813286
2335725002,2348509782
519133128,813286
2335725002,2345536889
2335725002,1886186202
2335725002,2172582158
174098184,78599720
2335725002,2344303468
2335725002,2260290749
2335725002,2260318960
364512077,41530962
708428554,813286
414027389,813286
1353894025,10069612
46446488,813286
105412863,729204392
185592475,813286
122612803,813286
344140315,312108472
896400307,813286
794037386,820102
1581243024,959596692
358216252,813286
49825019,813286
211547051,813286
761741244,2234443934
79187514,959596692
21218331,251324779
318700766,813286
15716509,54616608
42330659,813286
1185692726,813286
1646535120,813286
373619707,30313925
2272259173,813286
162578835,813286
544677406,959596692
2344694779,15764644
242500928,959596692
245173348,24460492
385011449,959596692
31694548,101002059
385011449,51228973
355539400,813286
149283816,312108472
385011449,302881437
20744119,813286
440459971,813286
385011449,271071195
242500928,959596692
398239057,43963249
385011449,78419512
385011449,55133916
366879814,813286
397793238,813286
514701431,386554196
17395800,312108472
493429544,959596692
979783718,447552068
637376856,959596692
385011449,50482949
125841706,813286
385011449,50482949
390295700,959596692
385011449,50482949
2191631310,813286
385011449,50482949
385011449,50482949
381732787,14587949
540223621,813286
23107734,813286
88861017,41410702
874102244,15764644
1340283499,813286
743616572,813286
149821164,813286
25003156,14450765
151188640,553713584
57987097,386554196
270474413,393469195
215480771,813286
2283871771,813286
2259746306,813286
429618189,813286
20902990,2332160507
2301052416,813286
250122442,813286
331014782,959596692
44363702,15764644
788137608,813286
1096759633,813286
1530715957,813286
1516602132,959596692
29542988,10069612
551341549,813286
17030981,813286
20902990,50482949
432081952,813286
1148663148,813286
47747502,14587949
499309758,42174783
2336138047,813286
141183044,813286
187063278,813286
55880784,813286
398239057,76059158
325120442,43963249
20902990,2332160507
310566090,813286
381732787,76692861
20902990,78139444
47554499,312108472
20902990,2329301310
17890304,25324805
1287128935,959596692
605972410,813286
20902990,78139444
132763265,813286
518313844,813286
544677406,76059158
1587663318,813286
34828175,813286
204943969,43963249
753571818,813286
199858296,813286
592913912,813286
2202287414,76059158
342737639,1534650458
838157258,959596692
502504990,813286
28796289,10069612
361632482,501183828
342737639,107517156
1729114494,1055685948
1384262270,813286
738092910,107517156
1692277164,813286
17163228,813286
370916512,813286
1344390349,813286
362146192,813286
23527142,813286
25269866,813286
26478351,813286
63369315,813286
1884513524,813286
23147124,386554196
92064637,813286
1135362566,813286
520668956,813286
636373656,813286
104236061,813286
207715432,813286
977489539,813286
20937688,813286
28820629,813286
2346537138,813286
16542764,813286
15667802,25324805
845637223,813286
100378653,813286
416459532,813286
296622151,813286
2207982776,813286
2338816543,813286
2346800770,813286
276364266,813286
326276949,813286
66927167,813286
1695286476,75052666
2281552230,813286
721264326,813286
1570803434,813286
123403431,813286
804858019,813286
21111653,813286
91459946,813286
328336218,813286
525634151,1534650458
1451977585,813286
123027852,813286
1882947276,813286
47255876,2252489432
376439236,813286
1849221072,813286
155959412,813286
268861003,813286
1334643223,813286
23458411,813286
706273287,813286
1517474198,813286
955740073,813286
165071554,74921459
1570363255,813286
63771336,813286
251365157,1325775115
2297057904,813286
1589720934,813286
1577158686,813286
90922355,813286
582324081,813286
373619707,813286
125799418,813286
383530952,813286
123706377,813286
406091305,813286
1252982580,813286
32984686,813286
2344888565,813286
85989641,813286
227011027,813286
2341927099,813286
272529222,813286
2300756738,813286
34980474,813286
2347927531,813286
1674746473,813286
2178134444,813286
1876505124,107517156
2334701744,813286
2329301310,25324805
181265434,813286
887069305,813286
1687291009,813286
242542239,813286
421542767,813286
62848591,813286
304444439,813286
1692862254,813286
1833878724,813286
27753344,813286
32259674,813286
240429450,813286
1965397616,813286
385737398,813286
493390391,95968926
301172775,813286
2260794852,813286
961542091,959596692
1580459030,813286
1878107522,813286
2266793209,813286
500708467,813286
363441484,813286
745764955,813286
239051567,813286
2338955029,813286
1594937586,813286
2259405458,813286
1661565524,813286
440478915,813286
2220424555,813286
15166071,813286
1419034394,813286
75929930,813286
2217046803,813286
35455453,813286
160614805,813286
439493159,813286
261547169,813286
1912572834,813286
745783728,813286
241412121,813286
1277790416,813286
52293415,813286
1681823522,813286
1949227105,813286
1660284164,813286
400070405,813286
227083264,813286
1952764795,813286
2318156956,813286
599157275,813286
127026455,813286
19294699,51228973
2274049130,813286
571467501,813286
30855243,813286
455244864,813286
1710294590,99932683
425829872,813286
120275375,813286
742062116,813286
352539209,813286
1149303008,813286
2343038883,813286
66561885,813286
834616878,813286
2245875254,813286
121721051,813286
35445885,813286
1559773362,813286
1431472722,813286
522873594,813286
160594625,813286
2344434349,813286
801226350,813286
905173748,813286
558079274,813286
255309849,813286
142909357,25324805
375014275,393469195
41214595,813286
1101996168,813286
891135992,813286
227693585,813286
961542091,813286
332505700,813286
2210554596,813286
414526692,813286
248497490,813286
68508935,813286
2155665576,813286
137529926,813286
2239176920,813286
296835384,813286
32503261,813286
1161332336,813286
1366757401,813286
170871404,813286
306606963,813286
1480436522,813286
44747985,813286
95807417,813286
2353377022,813286
132349382,813286
45470170,813286
50158934,813286
251391537,813286
341284584,813286
710838897,813286
85169453,813286
373704751,813286
144270833,959596692
167766618,813286
187373675,813286
528013049,813286
316176706,813286
44274933,813286
1090540393,813286
410202335,813286
1666361322,813286
196321933,813286
21368166,813286
22452509,813286
43949102,813286
400070405,813286
27800466,813286
427144429,813286
1657054428,813286
83256106,813286
885718764,813286
19229185,813286
1350658884,813286
355792198,813286
157281077,813286
169421625,813286
1858559125,813286
69725287,624019090
380532110,813286
373693964,813286
227083264,813286
417440804,813286
238779889,813286
1720436113,813286
962661494,813286
851512388,15335534
95812191,813286
1220194308,813286
376268845,813286
575635922,813286
2261332899,813286
124788470,813286
346159783,813286
16522352,105412863
2228351817,813286
334477618,813286
198386406,813286
1486695156,813286
619046366,813286
62501456,813286
820357460,813286
868819783,813286
34862843,813286
25277218,813286
2305673893,813286
601264442,813286
23298740,813286
36750518,813286
478061057,813286
1714038776,813286
219576006,813286
1537998032,813286
292604030,959596692
167262479,813286
365871835,813286
20719710,813286
94441891,813286
51443598,813286
341160553,813286
53284149,813286
28878752,813286
350901690,813286
2165543804,813286
1490762348,813286
417122845,813286
30575083,813286
1216857403,813286
439442522,813286
1904522227,813286
271577222,813286
851512388,107517156
743585358,813286
2290486567,813286
979783718,813286
1492998685,174909205
1374717445,25324805
324726998,813286
23884368,813286
394497897,813286
555697247,813286
476565734,813286
626173058,813286
1492998685,78419512
714837872,813286
419316234,813286
38878211,813286
561562688,813286
35729461,813286
137140225,813286
269538527,813286
343340633,813286
168730712,813286
633326961,813286
561594626,813286
1128916842,813286
2208310250,813286
197649605,813286
1090935678,540122045
2314572853,813286
39789794,813286
349823293,813286
545297326,813286
64189183,813286
1494328310,813286
346923332,813286
232138326,813286
27128138,813286
2348944081,813286
1093663207,813286
259167887,813286
351976531,813286
399150174,105412863
37666387,813286
21828953,813286
86797515,813286
243812086,813286
539601550,813286
541898023,123728862
246460259,813286
1226997608,813286
1639182090,813286
438023498,107517156
94820878,813286
470388861,813286
24420660,813286
1695030176,959596692
171798229,813286
541898023,15335534
1094381844,813286
106735117,813286
193123612,813286
796210850,813286
352630465,813286
489940786,813286
1459504453,813286
256621685,813286
423544074,813286
124400199,813286
710267344,813286
48127617,813286
68855816,813286
22934536,813286
267232951,813286
39352575,813286
275715891,959596692
306254340,813286
1029761346,813286
215407091,813286
541898023,12144232
2182633029,107517156
624284098,813286
617212682,813286
51228973,2178748327
2177194718,813286
1575187345,813286
34563835,813286
1136040446,813286
425564068,813286
58398953,813286
435669596,813286
395767346,813286
470864041,813286
97265044,813286
32199552,813286
195944768,813286
23601236,813286
282343821,813286
348912469,813286
22301667,813286
1285679588,813286
37666387,28419002
339231036,813286
398379057,813286
2238335173,813286
72786410,813286
224271106,813286
946860054,813286
462351266,959596692
240496239,813286
1546157072,813286
22418272,813286
64914515,813286
418267605,813286
1210310372,813286
119141717,813286
157398659,2183072912
151186592,813286
174098184,2332160507
237514417,813286
1467294224,2178748327
2183384593,813286
124848661,813286
1368055297,813286
418355091,813286
184531341,813286
21061632,813286
1492998685,78419512
24963828,813286
57994917,25324805
139594082,813286
41766744,813286
2198220979,813286
2183384593,813286
475516351,813286
2340203361,813286
1660416174,813286
518139844,813286
18615505,18294521
1492998685,78419512
987532195,813286
727521048,813286
774554665,813286
251856871,813286
153408851,813286
20249978,813286
2183384593,813286
294746122,813286
2274079398,813286
2181450739,813286
47554499,43963249
785163367,813286
385716198,813286
168574720,813286
28862531,813286
303013883,813286
191203774,813286
550363050,813286
2183072912,18294521
31496574,813286
353249720,813286
176138826,813286
609165225,813286
938655272,813286
1151141232,813286
412789722,813286
38307439,813286
75238593,813286
35309536,813286
361543110,15764644
390462910,813286
280725878,813286
7138732,813286
1636622641,813286
206949179,813286
382396486,813286
231136927,813286
476555230,813286
665033,813286
401090263,43963249
2178211922,813286
10232112,813286
29017258,813286
260549322,813286
99226379,813286
20418811,813286
428659439,813286
1472776465,813286
977040259,813286
492877480,813286
377514682,813286
1342593392,813286
465180960,813286
942636822,813286
253615698,813286
1127472373,813286
313691638,813286
63818888,813286
375861957,813286
493279704,813286
373797239,813286
257085747,813286
321936685,813286
359289092,813286
382624383,813286
52665775,813286
770788723,813286
24165811,813286
20925854,15764644
1448987257,813286
286686864,813286
910948796,813286
97712311,813286
251365157,105412863
2335886108,813286
529452407,813286
971109912,959596692
712019484,813286
90722906,813286
17713847,813286
38638342,813286
556285300,531565758
462284590,813286
1263387344,813286
105410288,813286
2191079254,813286
57580891,813286
16474992,959596692
216393133,813286
559025884,813286
2321169500,813286
1208905916,813286
67382180,813286
30167698,87050451
2319735025,813286
1121931661,813286
1382888179,813286
90290834,813286
33472807,813286
494120424,813286
89592667,813286
314234552,2332160507
335369759,813286
547007895,813286
141639365,813286
1018725488,813286
386394914,813286
310591203,813286
164926484,813286
975734534,813286
230615237,813286
178009260,813286
543106094,168730712
2319643507,813286
1689267272,76692861
1920416215,813286
317325544,813286
429465931,813286
192897560,813286
219913524,2183072912
227083264,813286
427662700,813286
166574742,813286
874698199,813286
446435879,2183072912
309969689,116835497
2271930146,813286
977544505,813286
172753971,813286
493429544,813286
2238297470,813286
2304672460,813286
235452319,813286
715094995,813286
256251219,813286
219161692,813286
33128579,813286
31221839,18294521
511143291,813286
865274996,813286
859269433,813286
335702471,813286
2248978988,813286
1610437075,813286
454541295,813286
511143291,813286
278240805,168730712
1948535432,813286
26402111,813286
1696942435,813286
24028930,813286
262436898,1325775115
263330805,813286
76152099,813286
115565890,813286
43508994,123728862
232304767,813286
190027527,813286
818753833,813286
30444023,813286
146459577,813286
205971945,813286
707037423,813286
96151636,813286
1075773464,813286
38605446,813286
348514368,2320390743
43508994,15335534
402347020,813286
2243789829,813286
262436898,1325775115
262835264,813286
856173475,813286
20744119,43963249
314234552,959596692
311138016,813286
717501464,469194846
1493886836,813286
263961264,813286
2237710205,813286
447552068,316885693
1107039992,813286
366165234,813286
943706150,813286
154446541,813286
447552068,316885693
303988275,813286
1088062298,813286
205971945,813286
1669077798,813286
1942628396,813286
43508994,12144232
61344211,15335534
1132546489,813286
